deployment_id,timestamp,deployment_day_of_week,deployment_time_of_day,deployment_hour,build_duration_sec,code_churn_lines,time_since_last_deployment_hours,deployment_frequency_per_day,error_rate,http_status_code,rollback_occurred,rollback_frequency,test_coverage_pct,total_test_cases,failed_test_cases,latency_p50_ms,latency_p95_ms,latency_p99_ms,failure_label
418,2024-09-29 03:35:11,Sunday,03:35,3,212.5759219245988,186,0.9752807883333334,10.0,0.2443255370359796,200,0,0.09330143540669857,63.207877500122905,495,12,661.4048377944247,4010.960197492345,4555.366570191941,1
419,2024-09-30 19:52:10,Monday,19:52,19,201.8776098826483,199,40.28295081472223,0.5957855498318835,0.28927677400001284,503,0,0.09307875894988067,66.79146282416339,497,6,631.634198234964,4703.393717858516,7524.850929862055,1
420,2024-10-01 10:33:23,Tuesday,10:33,10,110.57227392414354,163,14.686942469444444,1.6341045830288348,0.017640963720153974,200,0,0.09285714285714286,86.90121906286265,403,3,276.3338302442859,1108.867094629233,1551.977360406562,0
421,2024-10-01 11:06:21,Tuesday,11:06,11,156.97158062060922,149,0.5494523405555556,10.0,0.008887876378315396,200,0,0.09263657957244656,85.88818941515554,483,4,325.674758204308,1400.4053185650673,1802.0001323393235,0
422,2024-10-01 11:38:52,Tuesday,11:38,11,143.81704660324579,143,0.5420713808333334,10.0,0.011778872970146974,200,0,0.0924170616113744,68.9228762230761,325,3,336.43783249606923,807.0824130833412,1633.8000323274653,0
423,2024-10-01 17:05:51,Tuesday,17:05,17,139.98651867337017,153,5.449540661388888,4.404040907529127,0.0027837560551597406,400,0,0.09219858156028368,77.52340275904906,274,3,213.36728531072347,686.6942974614121,1426.3387759563136,0
424,2024-10-01 20:46:47,Tuesday,20:46,20,115.20023443439321,148,3.682384848611111,6.517515410984841,6.775695965278273e-05,201,0,0.09198113207547169,85.92034969967477,400,4,368.9248432356414,1338.5776663714248,2356.1618581864536,0
425,2024-10-02 20:49:37,Wednesday,20:49,20,80.23392423230747,193,24.04717127472222,0.9980383857135077,0.0049058018728728595,200,0,0.09176470588235294,74.1078973397922,280,3,264.95560772729476,1241.7833308897032,1277.1474826320355,0
426,2024-10-03 05:09:54,Thursday,05:09,5,143.03530125685637,158,8.338159545277778,2.878333026572048,0.014091720642667005,200,0,0.09154929577464789,82.09388421337876,199,0,202.54627590538593,1430.8370315599104,2022.0483633708395,0
427,2024-10-04 03:43:35,Friday,03:43,3,122.16788885866657,194,22.561154179166667,1.0637753640353198,0.2196292673711036,502,0,0.09133489461358314,67.51297470986002,242,24,938.8132219776872,2762.6750902475274,6899.652571409373,1
428,2024-10-04 16:18:37,Friday,16:18,16,201.44338566831595,151,12.583934741111111,1.9071936158086666,0.018177748807729356,204,0,0.0911214953271028,81.43459653429159,459,0,254.4547015265634,644.2513141165915,1808.0049395281496,0
429,2024-10-05 20:49:57,Saturday,20:49,20,96.80863053086085,225,28.522315954166665,0.8414463972198575,0.1734967950358728,500,0,0.09090909090909091,74.18647705551935,369,13,808.6818919710383,4437.3678512093375,6808.454200686742,1
430,2024-10-06 04:37:50,Sunday,04:37,4,104.67730941061173,147,7.7981416972222215,3.0776563099063776,0.004091872285835517,200,0,0.09069767441860466,87.42574977809018,483,3,287.0082680553982,1114.4336548350952,1187.2772176499266,0
431,2024-10-06 09:01:16,Sunday,09:01,9,103.60151634139802,162,4.39040681,5.466463824112007,0.0036301592324299104,200,0,0.09048723897911833,74.59713551667292,483,1,245.4679380586251,980.1734418595895,1740.683155384612,0
432,2024-10-06 14:28:02,Sunday,14:28,14,70.85826472105262,198,5.446234470277777,4.406714424613437,0.18415581993387348,503,0,0.09027777777777778,60.35756968069636,169,12,1183.3225918011908,3618.254578260401,4540.914616472209,1
433,2024-10-07 15:19:05,Monday,15:19,15,116.61743272923876,166,24.85082999638889,0.965762511895477,0.015436109369564693,200,0,0.09006928406466513,87.7040023712101,354,4,296.1174829111533,680.3797688750714,1012.1782105554923,0
434,2024-10-07 18:31:41,Monday,18:31,18,164.08918214354838,167,3.2098150216666665,7.477066384821834,0.017500690624905172,200,0,0.08986175115207373,66.35388862293888,240,2,247.64052560675793,979.6137541640834,1664.8860120390018,0
435,2024-10-08 21:35:59,Tuesday,21:35,21,131.52456594104163,187,27.071683166944446,0.8865351981255791,0.012283254052323977,200,0,0.0896551724137931,75.70843758202732,322,1,177.39946758378176,1158.092560939668,1553.5446345738967,0
436,2024-10-10 00:11:30,Thursday,00:11,0,99.39288913820151,165,26.59200043555556,0.9025270610296076,0.003763999633597246,200,0,0.08944954128440367,74.99009559552584,338,0,373.86132844167696,932.7064492487037,2004.698091661923,0
437,2024-10-10 06:13:56,Thursday,06:13,6,172.50404282084827,183,6.040542750555556,3.973152908783353,0.09064176716586965,200,0,0.08924485125858124,62.21158374137319,461,20,702.9650860523018,2690.2723761201187,7316.2745848643635,1
438,2024-10-10 06:51:14,Thursday,06:51,6,126.7257916032078,151,0.621593255,10.0,0.009518533947299266,200,1,0.091324200913242,89.61736696403987,151,3,365.7968370920141,951.1912805538396,1128.6866323930549,0
439,2024-10-10 22:58:16,Thursday,22:58,22,151.9093886589114,158,16.117448934166667,1.4890693991357071,0.019086919032466017,400,0,0.09111617312072894,85.2750666249515,317,0,239.99038122078886,833.5995808422773,1491.2145800719347,0
440,2024-10-11 00:13:21,Friday,00:13,0,120.98938249287367,211,1.2511690574999998,10.0,0.05373749277605973,500,0,0.09090909090909091,73.7993802428345,173,8,561.7720699671787,2023.0934088641384,6876.657527115558,1
441,2024-10-11 02:06:43,Friday,02:06,2,137.7090469710583,149,1.8895940716666668,10.0,0.01463291807839776,200,0,0.09070294784580499,84.29656113474375,217,4,380.5499309589213,910.902058988588,1682.778067051575,0
442,2024-10-12 03:28:32,Saturday,03:28,3,229.4933200889733,189,25.363567114722223,0.9462391426034573,0.11123837709148902,503,0,0.09049773755656108,61.67361976495395,343,9,909.5191777323843,4112.3670626973035,6992.483200443705,1
443,2024-10-12 09:53:27,Saturday,09:53,9,133.23973322690583,185,6.415316463611111,3.741046936052577,0.2324249068616802,503,1,0.09255079006772009,78.02448045955579,233,20,817.4619794910759,3985.4878690343107,4755.714221794778,1
444,2024-10-12 14:14:57,Saturday,14:14,14,195.5346288661224,139,4.358329952777778,5.506696431899017,0.009118318740442275,200,0,0.09234234234234234,73.44953166840568,356,2,341.108215592548,1345.1056409802618,1040.74195218048,0
445,2024-10-12 14:40:26,Saturday,14:40,14,177.10434494353984,208,0.4248238311111111,10.0,0.2647465977580292,404,0,0.09213483146067415,67.85917613273365,198,18,553.5804046873902,3086.1675505174744,4945.935943691017,1
446,2024-10-13 09:11:50,Sunday,09:11,9,111.09816393489044,168,18.523098923055553,1.295679524235947,0.01597374741860725,200,0,0.09192825112107623,78.52039241800662,181,4,281.407978649876,546.0331361417185,2327.2445427185075,0
447,2024-10-13 12:24:29,Sunday,12:24,12,86.42055908404505,140,3.211031180277778,7.474234491215318,0.004866038559659343,200,0,0.09172259507829977,78.21814446814535,466,1,306.1848649766145,1486.7755973855576,1770.8570688245093,0
448,2024-10-15 02:59:43,Tuesday,02:59,2,137.16465648312433,149,38.587053358055556,0.6219702701136594,0.014508242463859409,200,0,0.09151785714285714,77.31484578696474,319,4,339.3817485332111,763.698255451067,1871.662782547758,0
449,2024-10-16 04:32:28,Wednesday,04:32,4,128.03441947950387,173,25.545845310277777,0.9394874081674706,0.0013669674289638945,201,0,0.09131403118040089,70.5519958393716,278,2,360.2569094393529,626.621121690773,1244.404658453569,0
450,2024-10-17 02:52:15,Thursday,02:52,2,137.44841319971303,159,22.329913291666667,1.0747914551444584,0.019101971123313723,200,0,0.09111111111111111,85.4041679072946,251,1,340.45327421896593,869.752507973028,1330.9689170184356,0
451,2024-10-17 12:48:54,Thursday,12:48,12,158.27062359482036,195,9.944018847777778,2.4135111133023806,0.2619929233281476,503,0,0.09090909090909091,76.65517336905428,184,18,470.81524205045406,3067.491136002983,4046.2251240567425,1
452,2024-10-17 19:03:06,Thursday,19:03,19,142.7184346257074,157,6.236813239444444,3.848119075975064,0.01765484152414161,200,0,0.09070796460176991,90.87993942507036,456,0,399.18160026443326,793.9165968905658,1646.1129623219429,0
453,2024-10-17 19:24:59,Thursday,19:24,19,175.65569947871322,145,0.3647354705555556,10.0,0.01618946419230869,200,0,0.09050772626931568,72.04182753420496,348,4,258.6256734298261,1074.7032039194878,2392.2178313434633,0
454,2024-10-18 06:28:26,Friday,06:28,6,153.30932097592336,207,11.057489631111112,2.1704745652642643,0.17594336093115853,200,0,0.09030837004405286,69.62552301023234,450,8,1086.2407498260725,3089.004349947684,5336.31558213527,1
455,2024-10-19 12:47:29,Saturday,12:47,12,88.26205753815206,147,30.31731085777778,0.7916269392291072,0.009557813218914992,201,0,0.09010989010989011,90.39936115025593,226,1,240.65423789636552,617.7639922766185,1288.146467802029,0
456,2024-10-19 17:00:24,Saturday,17:00,17,222.27222023539562,186,4.215324457777777,5.693511908844202,0.2932235973469237,200,0,0.08991228070175439,68.47799503993997,470,19,821.2124932173042,4692.842025027156,4409.652492507194,1
457,2024-10-20 06:14:38,Sunday,06:14,6,182.42150972209006,153,13.237339416944446,1.8130531554761542,0.007414213140755681,200,0,0.08971553610503283,88.52436850566966,163,4,180.36065393209375,1224.8705057140667,1576.0225445907763,0
458,2024-10-20 10:01:55,Sunday,10:01,10,235.32198570792298,158,3.787856908333333,6.3360365982146,0.0036873647603938766,200,0,0.08951965065502183,87.34198591343916,498,3,220.3837600267236,1112.0038973314456,1934.8884635391992,0
459,2024-10-21 11:32:26,Monday,11:32,11,85.67770883661407,158,25.508757164166664,0.9408533644169036,0.008861518658668978,201,0,0.08932461873638345,74.72317831820311,280,3,163.34387354431522,619.778379883561,1660.0497295060081,0
460,2024-10-22 04:28:57,Tuesday,04:28,4,133.50087046025962,145,16.941895516111114,1.4166065407012391,0.0033149803077690975,200,0,0.0891304347826087,81.2033463783664,387,4,322.1280471023908,663.3224097143086,1588.6672662653873,0
461,2024-10-23 06:48:55,Wednesday,06:48,6,52.12654538838543,161,26.332659629166663,0.9114157224520172,0.019640892455727678,200,0,0.08893709327548807,69.2190561749066,429,2,168.49722105047627,1140.7333593074454,1847.0929005984922,0
462,2024-10-23 07:29:22,Wednesday,07:29,7,144.3602204732723,158,0.6741804975,10.0,0.0019249298228143274,200,0,0.08874458874458875,79.45919883278118,214,3,200.82238885898903,1313.4154143208689,1362.752492431698,0
463,2024-10-23 07:51:39,Wednesday,07:51,7,105.81298956416296,167,0.3716319213888889,10.0,0.011784234469052409,200,0,0.08855291576673865,71.2213932389871,287,4,173.22492862352985,849.4744959581693,1118.3549088768732,0
464,2024-10-23 18:43:00,Wednesday,18:43,18,59.27476608418271,201,10.855586410833334,2.2108432554181685,0.08873544633448398,502,0,0.08836206896551724,73.58257662669723,418,11,1194.1796956749024,3351.8702437103757,7691.711060695873,1
465,2024-10-24 21:45:44,Thursday,21:45,21,97.88847604934963,162,27.045715158333334,0.8873864070333194,0.010761590857481086,200,0,0.08817204301075268,79.25757739108737,377,3,216.93791638488543,670.6435887521053,1376.8887452006907,0
466,2024-10-25 12:05:29,Friday,12:05,12,65.87859367114584,161,14.329093318333333,1.6749140693565896,0.013243717714236672,201,0,0.08798283261802575,76.10313879105483,350,2,292.97474191509247,811.3763369053238,1137.3880512167032,0
467,2024-10-26 14:36:27,Saturday,14:36,14,108.5057690754118,144,26.516075345277777,0.9051113216222678,0.002323615500237819,200,0,0.08779443254817987,72.2575215965084,291,0,391.1713891117104,520.2702056730526,1504.5109577811502,0
468,2024-10-26 21:03:58,Saturday,21:03,21,55.85792800740019,159,6.458638449166667,3.7159534767109665,0.011100370484105821,200,0,0.0876068376068376,91.96485900971474,249,1,368.8891635874016,1268.2759477995226,2159.400310539633,0
469,2024-10-27 01:01:35,Sunday,01:01,1,151.28848090775585,163,3.9602596613888887,6.060208686312009,0.005744251422547231,200,0,0.08742004264392324,66.93618406389318,287,2,368.9834813613312,901.0098197729668,2074.4414957302574,0
470,2024-10-28 08:11:13,Monday,08:11,8,52.72209338102878,172,31.160741330555556,0.7701999045981013,0.018803521266021132,200,0,0.08723404255319149,66.17613837545534,317,2,194.01675900941441,1316.1255736539538,1916.3914341820432,0
471,2024-10-29 09:42:23,Tuesday,09:42,9,125.99601534141055,156,25.519327494166667,0.9404636546745222,0.015241433068794514,200,0,0.0870488322717622,70.86594981333434,248,2,216.22679837445503,1208.3729960227263,2278.750365819218,0
472,2024-10-29 16:15:19,Tuesday,16:15,16,114.65109977081563,180,6.548961314444444,3.664703278528367,0.09937157041300808,500,0,0.08686440677966102,65.07393659991621,460,22,549.4675250356664,3275.204520848022,5508.468256686721,1
473,2024-10-30 03:21:05,Wednesday,03:21,3,192.88926629534572,199,11.09593109,2.1629550332760763,0.27769947776221693,500,0,0.08668076109936575,77.39537136027852,468,6,895.731321295767,4774.357729142041,4879.920819592726,1
474,2024-10-30 06:22:37,Wednesday,06:22,6,182.5182354531587,181,3.0256350175,7.932219141167446,0.005702663503614174,200,0,0.08649789029535865,82.68304883884767,476,0,167.45407537139047,685.1087304278452,1598.8587545037688,0
475,2024-10-30 23:49:15,Wednesday,23:49,23,137.6226762002528,165,17.4438798375,1.3758407088087121,0.00390845173276698,200,0,0.0863157894736842,88.76288001457293,215,3,289.1739177052133,1471.9056826516705,1601.33997739994,0
476,2024-10-31 00:19:25,Thursday,00:19,0,94.77772382622732,156,0.5027931997222223,10.0,0.00022309174623661,200,0,0.0861344537815126,70.77696673270148,484,1,211.9688930809877,1217.3277870408695,1608.0274204382822,0
477,2024-10-31 21:19:45,Thursday,21:19,21,123.90787788713206,136,21.00554528388889,1.142555438368355,0.004846514604926429,200,0,0.0859538784067086,91.24513654276883,478,2,210.86140850718618,1334.0422679266703,1147.1415493614722,0
478,2024-11-02 06:31:52,Saturday,06:31,6,125.63059052155563,171,33.201890461666665,0.7228504059944799,0.013575519670408579,200,1,0.08786610878661087,68.85519095376824,196,4,397.68126381190126,513.1333737099337,2463.2357474965834,0
479,2024-11-02 10:58:35,Saturday,10:58,10,141.5420621045192,166,4.445217950833333,5.399060353272619,0.004621778442691371,200,0,0.08768267223382047,67.73038008090478,486,3,339.19495174463435,854.4616202958865,1207.7601667377387,0
480,2024-11-04 13:30:18,Monday,13:30,13,77.15995728517107,159,50.5288408025,0.4749762634335471,0.010180068909652364,200,0,0.0875,68.02971155967637,380,1,359.23483957276255,1242.8166905773317,1511.3285867037769,0
481,2024-11-06 07:06:57,Wednesday,07:06,7,145.73985458465657,158,41.610700355,0.5767747188882902,0.01775636229929997,200,0,0.08731808731808732,80.47445392835925,457,4,292.99567133600317,577.9828329899833,1478.9504804901358,0
482,2024-11-07 03:50:03,Thursday,03:50,3,30.34629289390287,156,20.718492445555555,1.1583854405945633,0.013875158406981504,200,0,0.08713692946058091,86.08630881938741,295,4,367.7535718484373,1067.3399295689355,1112.0191492250644,0
483,2024-11-07 06:04:53,Thursday,06:04,6,102.95404066726664,152,2.2471422975,10.0,0.00789258139812064,200,0,0.08695652173913043,74.90001380261509,356,2,311.3726347915882,929.0727674550033,1228.390195167815,0
484,2024-11-07 15:28:44,Thursday,15:28,15,107.91041551419593,176,9.397331530277778,2.55391649455732,0.0074493787782421664,200,0,0.08677685950413223,91.40319167022541,295,1,386.54342619908635,517.6165071411073,1067.2875042780788,0
485,2024-11-08 02:24:45,Friday,02:24,2,147.16643891249333,167,10.933778432222223,2.1950325908627497,0.009114716280169695,200,0,0.0865979381443299,76.7293437291949,301,2,220.3346465114092,735.9755771194514,1438.60674034077,0
486,2024-11-09 02:19:48,Saturday,02:19,2,125.79207984369042,154,23.917403153888888,1.0034534203224184,0.0035408288211981275,204,0,0.08641975308641975,69.06211087087684,428,0,298.82988644572373,784.7919890667142,2299.9853860433595,0
487,2024-11-09 15:53:44,Saturday,15:53,15,75.80529311502997,151,13.565589141944445,1.7691822853305081,0.012680015348319763,200,0,0.08624229979466119,77.58110220102569,289,4,322.532836984223,611.8599463463224,1509.1633086060767,0
488,2024-11-10 05:00:49,Sunday,05:00,5,90.52524059640447,178,13.117951776111111,1.8295539128071814,0.00728305638209211,200,0,0.0860655737704918,83.33400346640587,300,0,248.23432625695168,1131.5369097426603,1185.537748101069,0
489,2024-11-10 15:40:57,Sunday,15:40,15,131.95380033415924,159,10.669044740277778,2.2494984869071923,0.017047306985240873,200,1,0.08793456032719836,87.47009607361822,170,2,369.9269956010133,742.397876251889,1968.540802575877,0
490,2024-11-10 23:44:54,Sunday,23:44,23,122.23264303474053,177,8.065832518055556,2.975514300138942,0.015131053201156326,200,0,0.08775510204081632,77.386743828828,403,3,394.9507907760386,777.6194996193884,2494.901368082366,0
491,2024-11-11 17:46:58,Monday,17:46,17,104.73065616274886,160,18.03446347,1.3307853621441836,0.0122102632818432,200,0,0.08757637474541752,81.02738430332752,213,4,273.4423728431654,1398.2385982001474,1348.4856842978913,0
492,2024-11-13 00:01:47,Wednesday,00:01,0,136.28148824236885,203,30.246774429722223,0.7934730381172882,0.25097117718381334,503,0,0.08739837398373984,65.0146365200411,367,14,426.5501041800012,2559.250565630554,7308.714826632051,1
493,2024-11-13 08:32:44,Wednesday,08:32,8,112.44142726864484,194,8.515911478333333,2.8182538135890876,0.09601025870536169,200,0,0.0872210953346856,77.89077704481183,221,10,813.6117791093728,2360.574624336616,7331.476167191958,1
494,2024-11-14 12:27:51,Thursday,12:27,12,106.88075994957748,169,27.91864431111111,0.8596405947422182,0.015523037282112458,200,0,0.08704453441295547,91.62124248665928,311,4,363.18418643298287,1223.8710383147172,1268.1644313257307,0
495,2024-11-14 12:45:57,Thursday,12:45,12,121.91680645898244,161,0.30178078222222227,10.0,0.009728181979821731,200,0,0.08686868686868687,66.32444645987043,279,0,311.3671063795419,1409.613796882912,1766.8211011887458,0
496,2024-11-14 16:13:46,Thursday,16:13,16,200.947780582819,161,3.463611078611111,6.929184442274005,0.00449500076354715,200,0,0.08669354838709678,88.93632810903954,218,3,161.19309312952376,525.0363362374438,1359.4781995241424,0
497,2024-11-15 00:51:17,Friday,00:51,0,75.1711077090627,157,8.62505374638889,2.7825913560304762,0.0039034923008001246,400,0,0.08651911468812877,80.18162757472311,374,1,285.5424776114287,948.2388465553964,2398.527846851866,0
498,2024-11-15 20:00:11,Friday,20:00,20,60.18550439488695,176,19.148473567222222,1.2533636122872203,0.0033080180900271804,200,0,0.08634538152610442,71.8066638081821,395,4,154.32503068524247,1110.7813560779473,2472.281521864441,0
499,2024-11-16 01:57:20,Saturday,01:57,1,152.42563826795123,158,5.952501740555555,4.0319181826497115,0.0155432239241119,200,0,0.08617234468937876,90.78202217024996,217,1,344.63384275085133,818.5630981259895,2222.046769180023,0
500,2024-11-16 09:57:57,Saturday,09:57,9,101.24749285470638,167,8.010291797499999,2.996145534609659,0.004579743706006234,200,0,0.086,78.05056618259027,256,0,232.07806838561592,1272.4077221232417,1472.1757237192157,0
501,2024-11-18 02:16:52,Monday,02:16,2,113.86168652900828,165,40.3153579975,0.5953066323133795,0.01053284527050395,400,0,0.08582834331337326,73.9556367951814,258,4,268.00187052933234,1471.4770702702738,1605.2312129207576,0
502,2024-11-18 14:16:44,Monday,14:16,14,97.659526765411,157,11.997677953333334,2.0003870826797816,0.00903092721946113,200,0,0.08565737051792828,69.90043596331272,477,1,349.669526476908,1443.4273662502833,1363.458525499632,0
503,2024-11-18 15:03:40,Monday,15:03,15,199.02899504126157,218,0.7820810422222222,10.0,0.25773062270546265,500,0,0.08548707753479125,66.72319329970198,252,8,1065.810308776119,3413.66999271123,6766.517962395195,1
504,2024-11-18 20:04:23,Monday,20:04,20,180.94883392337195,160,5.012182463055555,4.788333261389089,0.017543098007423884,200,0,0.08531746031746032,87.48692412296894,290,4,189.6353838979026,726.338278437486,2371.837416532237,0
505,2024-11-19 11:00:01,Tuesday,11:00,11,153.07449605163418,151,14.927200366666668,1.607803165394191,0.017354947801634612,200,0,0.08514851485148515,81.58907025156348,214,4,249.49009411127872,1457.4905310212212,1628.3059933690708,0
506,2024-11-20 02:26:07,Wednesday,02:26,2,155.1778229160442,152,15.435001003888889,1.554907576225822,0.009021521436497194,200,0,0.08498023715415019,89.65763172618453,283,4,207.48129088639016,958.6284874314659,1984.7996048545028,0
507,2024-11-20 09:29:20,Wednesday,09:29,9,75.43205304725741,166,7.053382602222222,3.4026227348617972,0.0003073250146944662,200,0,0.08481262327416174,71.26314820826022,348,4,234.47535644376578,708.2977230846917,1248.3297696620407,0
508,2024-11-21 05:15:00,Thursday,05:15,5,84.70961922064957,152,19.761162950833334,1.2145034206596588,0.008528876114286064,200,0,0.08464566929133858,68.27074149392034,304,2,399.54368447311623,1206.9969636304181,1652.4038505451135,0
509,2024-11-22 10:52:52,Friday,10:52,10,30.0,172,29.631265415277777,0.8099552841785043,0.012123870748482809,200,0,0.08447937131630648,65.16436333634093,228,0,356.3536093934527,784.4203239037915,1947.2486600102463,0
510,2024-11-22 20:49:14,Friday,20:49,20,96.6716712621036,164,9.939454577500001,2.4146194152674063,0.011155295181961235,200,1,0.08627450980392157,78.71227501563183,399,2,370.97545374002715,767.2469750710524,1578.1046777770293,0
511,2024-11-24 05:00:40,Sunday,05:00,5,158.48461152349805,174,32.190336965,0.745565354786276,0.01302672211600411,200,0,0.08610567514677103,91.95428712031368,236,2,384.2636583914438,1379.2490430777848,1536.3992885296898,0
512,2024-11-26 18:04:23,Tuesday,18:04,18,143.093128051193,151,61.06211896972222,0.3930423707028649,0.00308151464946167,200,0,0.0859375,83.76406225810325,453,1,235.2339700785489,662.4791533769035,1001.498488400414,0
513,2024-11-26 23:18:44,Tuesday,23:18,23,117.24703579667566,161,5.239176991666667,4.580872155717193,0.012930701975614651,200,0,0.08576998050682261,73.32665398305895,390,3,224.26923944911817,564.3929464662364,2206.440195665671,0
514,2024-11-27 02:38:47,Wednesday,02:38,2,124.21949006986814,158,3.3339879347222223,7.198586338615412,0.0036530323748754446,200,0,0.08560311284046693,88.67518174170664,237,3,208.51562314301873,769.1864401716872,2334.0064180321724,0
515,2024-11-27 06:23:38,Wednesday,06:23,6,100.8890060098608,168,3.7475700216666668,6.404149852102408,0.01501047961393498,204,0,0.0854368932038835,86.10650118167491,473,1,357.52922782703064,1106.9454128382038,2454.1952943187484,0
516,2024-11-27 17:16:03,Wednesday,17:16,17,132.16656088406245,148,10.873771515555555,2.2071458799430004,0.0067817522652536,200,0,0.08527131782945736,65.41620948406656,321,2,319.8879655712962,623.0878534032705,2078.9070776038234,0
517,2024-11-28 19:43:51,Thursday,19:43,19,151.80573978182153,149,26.46329315611111,0.9069166055192089,0.014197908667629072,200,0,0.0851063829787234,87.0552329746076,166,1,209.04299562071932,971.5946722767937,1823.1884685548268,0
518,2024-11-29 09:33:54,Friday,09:33,9,68.44396244063346,155,13.834003682777778,1.734855689671246,0.0009573119781221417,200,0,0.08494208494208494,73.1142224454394,372,4,244.24845730261373,1127.33711042532,1403.926779713064,0
519,2024-11-29 20:29:46,Friday,20:29,20,187.0720412987599,217,10.931264980277778,2.1955372999649057,0.16287398477986104,404,1,0.08670520231213873,60.66786409731715,443,7,920.4598328874769,4405.838827225326,6160.429755687163,1
520,2024-11-29 23:59:19,Friday,23:59,23,157.63522048341335,145,3.492357519444444,6.872148646401433,0.014100690445266656,200,0,0.08653846153846154,71.11093267290101,459,1,282.0350143184384,729.8695912022544,1884.6292817981584,0
521,2024-11-30 01:43:13,Saturday,01:43,1,110.47148988628206,158,1.7316737869444445,10.0,0.004537410326629882,200,0,0.08637236084452975,77.65165471812875,368,4,372.18193213792864,1317.3463233827895,2021.7311084956693,0
522,2024-11-30 22:11:33,Saturday,22:11,22,149.52452142422044,162,20.472395100555556,1.1723103174844802,0.015905740895944452,200,0,0.08620689655172414,76.47143403083629,383,3,245.14153323680407,734.9062611312386,2023.6092429329765,0
523,2024-12-01 19:03:16,Sunday,19:03,19,223.51290555653935,168,20.861971123333333,1.1504186185531098,0.012615594662098639,200,0,0.08604206500956023,72.79995708310412,397,4,377.13100762512806,1176.7665412396404,2267.877693635772,0
524,2024-12-02 06:05:58,Monday,06:05,6,121.34800224545877,150,11.044986210277779,2.1729316400293093,0.011751235442995967,200,0,0.08587786259541985,69.64989469958988,201,0,260.3418900799474,930.6735714824551,1014.5088082703788,0
525,2024-12-03 11:57:08,Tuesday,11:57,11,138.76574675018634,188,29.85277808416667,0.8039452788056979,0.007070977084086743,200,0,0.08571428571428572,85.58023132033857,164,1,336.59316869808845,614.6812423786702,1330.3704106470577,0
526,2024-12-03 13:07:46,Tuesday,13:07,13,99.16800207185129,160,1.1770387361111112,10.0,0.009649029407622352,200,0,0.08555133079847908,91.73296416084276,473,1,382.563579996264,1214.2634628218486,1998.3010002550209,0
527,2024-12-03 13:36:37,Tuesday,13:36,13,131.34379069107177,134,0.48102443666666667,10.0,0.011946986019557062,204,0,0.08538899430740038,86.00037267133165,261,3,376.89392599081657,717.7626185490178,2342.7186052368515,0
528,2024-12-04 13:26:00,Wednesday,13:26,13,141.10950687438063,144,23.822867554166667,1.0074353956521223,0.00944924227829781,200,0,0.08522727272727272,72.99029812713161,333,2,164.23821682392028,676.6234260245915,2028.0081728820344,0
529,2024-12-04 14:13:03,Wednesday,14:13,14,131.81948190945482,161,0.7841679041666666,10.0,0.013966266478811202,200,0,0.08506616257088846,71.6098419581276,156,4,201.42607374414246,858.3229285893832,1620.23693724052,0
530,2024-12-04 16:32:10,Wednesday,16:32,16,89.31066381019001,146,2.3187993444444444,10.0,0.008673938662139192,200,0,0.08490566037735849,70.87697865378033,200,2,269.2263563830688,1153.2902447594836,1542.3332438053924,0
531,2024-12-05 15:49:26,Thursday,15:49,15,132.22266199639077,154,23.28775885027778,1.0305843578294236,0.004045463634840607,200,1,0.08662900188323917,68.69076701120397,463,0,257.88857248827685,733.9964787906277,2106.9220124249805,0
532,2024-12-06 02:21:24,Friday,02:21,2,176.17685785511728,153,10.53267534611111,2.2786233517452255,0.004278675656020945,200,0,0.08646616541353383,79.88592484169213,390,4,310.2229162093018,683.6615387818857,2111.8565457057903,0
533,2024-12-06 07:41:55,Friday,07:41,7,140.70225175800846,149,5.341858816111111,4.492818104367661,0.00011607537685882186,200,0,0.08630393996247655,81.3458100427403,394,0,386.1772627063531,509.9536257133643,1910.5869887585357,0
534,2024-12-06 20:00:52,Friday,20:00,20,158.66955161751443,157,12.31604450861111,1.9486775955721596,0.0060191543111734495,200,0,0.08614232209737828,84.0485718379047,335,0,178.10117781948722,971.6430971017236,1437.2005361460056,0
535,2024-12-07 17:16:06,Saturday,17:16,17,116.70458104955803,151,21.2536370625,1.1292184923184603,0.014978352809570392,201,0,0.08598130841121496,83.36576101520903,436,0,262.9646662835601,928.6455693151827,2387.7322275858155,0
536,2024-12-08 15:31:15,Sunday,15:31,15,151.24650837982986,161,22.252745902222223,1.0785185839740925,0.015883254176752192,204,0,0.08582089552238806,72.89299940465132,241,4,198.10275947178482,733.8677436373763,1827.8199131779586,0
537,2024-12-08 17:29:10,Sunday,17:29,17,134.7743743375784,159,1.965246026111111,10.0,0.0040493508419150006,200,0,0.0856610800744879,73.91839714571486,255,4,373.52689959948685,553.6521640096908,2185.738534372496,0
538,2024-12-08 20:00:24,Sunday,20:00,20,91.71812446094688,183,2.520376441111111,9.522387056363522,0.019180879937428154,200,1,0.08736059479553904,83.40089245694313,162,3,391.1450464504132,929.2558745958369,1321.4623932427473,0
539,2024-12-09 09:40:01,Monday,09:40,9,136.1482351679606,153,13.660360314722222,1.7569082694059253,0.010048055869602534,204,0,0.08719851576994433,74.43508630115797,295,1,269.6754204725875,1288.2051110716313,1516.0611829220918,0
