deployment_id,timestamp,deployment_day_of_week,deployment_time_of_day,deployment_hour,build_duration_sec,code_churn_lines,time_since_last_deployment_hours,deployment_frequency_per_day,error_rate,http_status_code,rollback_occurred,rollback_frequency,test_coverage_pct,total_test_cases,failed_test_cases,latency_p50_ms,latency_p95_ms,latency_p99_ms,failure_label,log_prob,fused_risk,fused_pred,log_only_pred,text,language,llm_prediction
469,2024-10-27 01:01:35,Sunday,01:01,1,151.28848090775583,163,3.9602596613888887,6.060208686312009,0.0057442514225472,200,0,0.0874200426439232,66.93618406389318,287,2,368.9834813613312,901.0098197729668,2074.4414957302574,0,0.0013870641,0.4008322385256179,0,0,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
470,2024-10-28 08:11:13,Monday,08:11,8,52.72209338102878,172,31.160741330555556,0.7701999045981013,0.0188035212660211,200,0,0.0872340425531914,66.17613837545534,317,2,194.0167590094144,1316.1255736539538,1916.3914341820432,0,0.0013870641,0.4008322385256179,0,0,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
471,2024-10-29 09:42:23,Tuesday,09:42,9,125.99601534141055,156,25.519327494166667,0.9404636546745222,0.0152414330687945,200,0,0.0870488322717622,70.86594981333434,248,2,216.22679837445503,1208.3729960227265,2278.750365819218,0,0.0013870641,0.4008322385256179,0,0,"Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu no de. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
472,2024-10-29 16:15:19,Tuesday,16:15,16,114.65109977081563,180,6.548961314444444,3.664703278528367,0.099371570413008,500,0,0.086864406779661,65.07393659991621,460,22,549.4675250356664,3275.204520848022,5508.468256686721,1,0.99227977,0.9953679084777832,1,1,"I have been debited by my bank but the payment is not showing on the passport portal. There was no clear error code, just a generic failure message.",en,YES
473,2024-10-30 03:21:05,Wednesday,03:21,3,192.88926629534572,199,11.09593109,2.1629550332760763,0.2776994777622169,500,0,0.0866807610993657,77.39537136027852,468,6,895.731321295767,4774.357729142041,4879.920819592726,1,0.99227977,0.9953679084777832,1,1,The system is not updating my payment status even though the money has left my account. This is delaying my travel plans and I need urgent help.,en,YES
474,2024-10-30 06:22:37,Wednesday,06:22,6,182.5182354531587,181,3.0256350175,7.932219141167446,0.0057026635036141,200,0,0.0864978902953586,82.68304883884767,476,0,167.45407537139047,685.1087304278452,1598.8587545037688,0,0.0013870641,0.4008322385256179,0,0,I have been debited by my bank but the payment is not showing on the passport portal. I am doing this from Accra using a stable internet connection.,en,YES
475,2024-10-30 23:49:15,Wednesday,23:49,23,137.6226762002528,165,17.4438798375,1.375840708808712,0.0039084517327669,200,0,0.0863157894736842,88.76288001457293,215,3,289.1739177052133,1471.9056826516703,1601.33997739994,0,0.0013870641,0.0008322385256178677,0,0,The portal is not reflecting my payment and I cannot move to the next step. I have been trying for the past two hours without success.,en,NO
476,2024-10-31 00:19:25,Thursday,00:19,0,94.77772382622732,156,0.5027931997222223,10.0,0.0002230917462366,200,0,0.0861344537815126,70.77696673270148,484,1,211.9688930809877,1217.3277870408697,1608.0274204382822,0,0.0013870641,0.4008322385256179,0,0,The portal is not reflecting my payment and I cannot move to the next step. I even tried using another laptop but nothing changed.,en,YES
477,2024-10-31 21:19:45,Thursday,21:19,21,123.90787788713206,136,21.00554528388889,1.142555438368355,0.0048465146049264,200,0,0.0859538784067086,91.24513654276883,478,2,210.86140850718616,1334.0422679266703,1147.1415493614722,0,0.0013870641,0.4008322385256179,0,0,The system is not updating my payment status even though the money has left my account. This started happening this morning.,en,YES
478,2024-11-02 06:31:52,Saturday,06:31,6,125.63059052155565,171,33.201890461666665,0.7228504059944799,0.0135755196704085,200,1,0.0878661087866108,68.85519095376824,196,4,397.68126381190126,513.1333737099337,2463.2357474965834,0,0.0013870641,0.4008322385256179,0,0,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘sikatua a ɛda so ara wɔ hɔ’. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.",ak,YES
479,2024-11-02 10:58:35,Saturday,10:58,10,141.5420621045192,166,4.445217950833333,5.399060353272619,0.0046217784426913,200,0,0.0876826722338204,67.73038008090478,486,3,339.19495174463435,854.4616202958865,1207.7601667377387,0,0.0013870641,0.4008322385256179,0,0,The portal is not reflecting my payment and I cannot move to the next step. I also cleared my cache and still faced the same problem.,en,YES
480,2024-11-04 13:30:18,Monday,13:30,13,77.15995728517107,159,50.5288408025,0.4749762634335471,0.0101800689096523,200,0,0.0875,68.02971155967637,380,1,359.23483957276255,1242.8166905773317,1511.3285867037769,0,0.0013870641,0.4008322385256179,0,0,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
481,2024-11-06 07:06:57,Wednesday,07:06,7,145.73985458465657,158,41.610700355,0.5767747188882902,0.0177563622992999,200,0,0.0873180873180873,80.47445392835925,457,4,292.99567133600317,577.9828329899833,1478.9504804901358,0,0.0013870641,0.4008322385256179,0,0,The system is not updating my payment status even though the money has left my account. I have tried using different browsers but the issue remains.,en,YES
482,2024-11-07 03:50:03,Thursday,03:50,3,30.34629289390287,156,20.718492445555555,1.1583854405945633,0.0138751584069815,200,0,0.0871369294605809,86.08630881938741,295,4,367.7535718484373,1067.3399295689355,1112.0191492250644,0,0.0013870641,0.4008322385256179,0,0,Mishikatoohe lɛ ejie mi shi nyɔmɔwoo lɛ etsɔɔɔ yɛ passport portal lɛ nɔ. Ofainɛ kwɛmɔ ohe nɔ jogbaŋŋ kɛji gbɛjianɔtoo ko yɛ.,ga,YES
483,2024-11-07 06:04:53,Thursday,06:04,6,102.95404066726664,152,2.2471422975,10.0,0.0078925813981206,200,0,0.0869565217391304,74.90001380261509,356,2,311.3726347915882,929.0727674550031,1228.390195167815,0,0.0013870641,0.4008322385256179,0,0,"Woɖe ga si woxe la le nye MOMO gakɔnta me, ke hã nye dɔbiagbalẽvia gakpɔtɔ ɖea ‘fexexe si le edzi yim’ fiana. Meɖe nye cache hã ɖa eye medze ŋgɔ kuxi ma ke kokoko.",ew,YES
484,2024-11-07 15:28:44,Thursday,15:28,15,107.91041551419592,176,9.397331530277778,2.55391649455732,0.0074493787782421,200,0,0.0867768595041322,91.4031916702254,295,1,386.5434261990863,517.6165071411073,1067.2875042780788,0,0.0013870641,0.4008322385256179,0,0,"Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Na mfomso koodu biara nni hɔ a emu da hɔ, a ɛyɛ generic fail message ara kwa.",ak,YES
485,2024-11-08 02:24:45,Friday,02:24,2,147.16643891249333,167,10.933778432222224,2.1950325908627497,0.0091147162801696,200,0,0.0865979381443299,76.7293437291949,301,2,220.3346465114092,735.9755771194514,1438.60674034077,0,0.0013870641,0.4008322385256179,0,0,"Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Na mfomso ho mmara biara nni hɔ a emu da hɔ, na mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
486,2024-11-09 02:19:48,Saturday,02:19,2,125.79207984369042,154,23.917403153888888,1.0034534203224184,0.0035408288211981,204,0,0.0864197530864197,69.06211087087684,428,0,298.82988644572373,784.7919890667142,2299.9853860433595,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
487,2024-11-09 15:53:44,Saturday,15:53,15,75.80529311502997,151,13.565589141944445,1.769182285330508,0.0126800153483197,200,0,0.0862422997946611,77.58110220102569,289,4,322.532836984223,611.8599463463224,1509.1633086060767,0,0.0013870641,0.4008322385256179,0,0,"Wɔtwaa sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
488,2024-11-10 05:00:49,Sunday,05:00,5,90.52524059640449,178,13.117951776111113,1.8295539128071816,0.0072830563820921,200,0,0.0860655737704918,83.33400346640587,300,0,248.23432625695168,1131.5369097426603,1185.537748101069,0,0.0013870641,0.4008322385256179,0,0,Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Mikɛ brauzai srɔtoi ebɔ mɔdɛŋ shi sane lɛ kã he ehi shi.,ga,YES
489,2024-11-10 15:40:57,Sunday,15:40,15,131.95380033415924,159,10.669044740277778,2.2494984869071923,0.0170473069852408,200,1,0.0879345603271983,87.47009607361822,170,2,369.9269956010133,742.397876251889,1968.540802575877,0,0.0013870641,0.0008322385256178677,0,0,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. I even tried using another laptop but nothing changed.",en,NO
490,2024-11-10 23:44:54,Sunday,23:44,23,122.23264303474052,177,8.065832518055556,2.975514300138942,0.0151310532011563,200,0,0.0877551020408163,77.386743828828,403,3,394.9507907760386,777.6194996193884,2494.901368082366,0,0.0013870641,0.0008322385256178677,0,0,"I received a successful payment notification but the portal says I have not paid. There was no clear error code, just a generic failure message.",en,NO
491,2024-11-11 17:46:58,Monday,17:46,17,104.73065616274886,160,18.03446347,1.3307853621441836,0.0122102632818432,200,0,0.0875763747454175,81.02738430332752,213,4,273.4423728431654,1398.2385982001474,1348.485684297891,0,0.0013870641,0.0008322385256178677,0,0,I received a successful payment notification but the portal says I have not paid. This is delaying my travel plans and I need urgent help.,en,NO
492,2024-11-13 00:01:47,Wednesday,00:01,0,136.28148824236885,203,30.246774429722223,0.7934730381172882,0.2509711771838133,503,0,0.0873983739837398,65.0146365200411,367,14,426.5501041800012,2559.250565630554,7308.714826632051,1,0.99227977,0.9953679084777832,1,1,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
493,2024-11-13 08:32:44,Wednesday,08:32,8,112.44142726864484,194,8.515911478333333,2.8182538135890876,0.0960102587053616,200,0,0.0872210953346856,77.89077704481183,221,10,813.6117791093728,2360.574624336616,7331.476167191958,1,0.99227977,0.9953679084777832,1,1,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
494,2024-11-14 12:27:51,Thursday,12:27,12,106.88075994957748,169,27.91864431111111,0.8596405947422182,0.0155230372821124,200,0,0.0870445344129554,91.62124248665928,311,4,363.18418643298287,1223.8710383147172,1268.164431325731,0,0.0013870641,0.4008322385256179,0,0,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.,ak,YES
495,2024-11-14 12:45:57,Thursday,12:45,12,121.91680645898244,161,0.3017807822222222,10.0,0.0097281819798217,200,0,0.0868686868686868,66.32444645987043,279,0,311.3671063795419,1409.613796882912,1766.8211011887458,0,0.0013870641,0.4008322385256179,0,0,The system is not updating my payment status even though the money has left my account. I am doing this from Accra using a stable internet connection.,en,YES
496,2024-11-14 16:13:46,Thursday,16:13,16,200.947780582819,161,3.463611078611111,6.929184442274005,0.0044950007635471,200,0,0.0866935483870967,88.93632810903954,218,3,161.19309312952376,525.0363362374438,1359.4781995241424,0,0.0013870641,0.4008322385256179,0,0,"Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic failution message ara kwa.",ak,YES
497,2024-11-15 00:51:17,Friday,00:51,0,75.1711077090627,157,8.62505374638889,2.782591356030476,0.0039034923008001,400,0,0.0865191146881287,80.18162757472311,374,1,285.5424776114287,948.2388465553964,2398.527846851866,0,0.0013870641,0.4008322385256179,0,0,"Wɔtwaa sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
498,2024-11-15 20:00:11,Friday,20:00,20,60.18550439488695,176,19.148473567222226,1.2533636122872205,0.0033080180900271,200,0,0.0863453815261044,71.8066638081821,395,4,154.32503068524247,1110.7813560779473,2472.281521864441,0,0.0013870641,0.4008322385256179,0,0,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
499,2024-11-16 01:57:20,Saturday,01:57,1,152.42563826795123,158,5.952501740555555,4.0319181826497115,0.0155432239241119,200,0,0.0861723446893787,90.78202217024996,217,1,344.63384275085133,818.5630981259895,2222.046769180023,0,0.0013870641,0.4008322385256179,0,0,"I received a successful payment notification but the portal says I have not paid. There was no clear error code, just a generic failure message.",en,YES
500,2024-11-16 09:57:57,Saturday,09:57,9,101.24749285470638,167,8.010291797499999,2.996145534609659,0.0045797437060062,200,0,0.086,78.05056618259027,256,0,232.07806838561592,1272.4077221232417,1472.1757237192155,0,0.0013870641,0.4008322385256179,0,0,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea be nyemexe fe o. Esia dze egɔme nɔ edzi yim ŋdi sia.,ew,YES
501,2024-11-18 02:16:52,Monday,02:16,2,113.86168652900828,165,40.3153579975,0.5953066323133795,0.0105328452705039,400,0,0.0858283433133732,73.9556367951814,258,4,268.00187052933234,1471.4770702702738,1605.2312129207576,0,0.0013870641,0.4008322385256179,0,0,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
502,2024-11-18 14:16:44,Monday,14:16,14,97.659526765411,157,11.997677953333334,2.0003870826797816,0.0090309272194611,200,0,0.0856573705179282,69.90043596331272,477,1,349.669526476908,1443.4273662502833,1363.458525499632,0,0.0013870641,0.4008322385256179,0,0,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,YES
503,2024-11-18 15:03:40,Monday,15:03,15,199.02899504126157,218,0.7820810422222222,10.0,0.2577306227054626,500,0,0.0854870775347912,66.72319329970198,252,8,1065.810308776119,3413.66999271123,6766.517962395195,1,0.99227977,0.9953679084777832,1,1,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
504,2024-11-18 20:04:23,Monday,20:04,20,180.94883392337195,160,5.012182463055555,4.788333261389089,0.0175430980074238,200,0,0.0853174603174603,87.48692412296894,290,4,189.6353838979026,726.338278437486,2371.837416532237,0,0.0013870641,0.4008322385256179,0,0,"Nuɖoanyia mele nye fexexe ƒe nɔnɔme ɖɔlim o togbɔ be ga la gblẽ nye akɔnta ɖi hã. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
505,2024-11-19 11:00:01,Tuesday,11:00,11,153.07449605163418,151,14.927200366666668,1.607803165394191,0.0173549478016346,200,0,0.0851485148514851,81.58907025156348,214,4,249.49009411127872,1457.4905310212212,1628.3059933690708,0,0.0013870641,0.4008322385256179,0,0,The system is not updating my payment status even though the money has left my account. I have been trying for the past two hours without success.,en,YES
506,2024-11-20 02:26:07,Wednesday,02:26,2,155.1778229160442,152,15.435001003888887,1.554907576225822,0.0090215214364971,200,0,0.0849802371541501,89.65763172618453,283,4,207.48129088639016,958.628487431466,1984.7996048545028,0,0.0013870641,0.4008322385256179,0,0,"I received a successful payment notification but the portal says I have not paid. There was no clear error code, just a generic failure message.",en,YES
507,2024-11-20 09:29:20,Wednesday,09:29,9,75.43205304725741,166,7.053382602222222,3.4026227348617972,0.0003073250146944,200,0,0.0848126232741617,71.26314820826022,348,4,234.47535644376575,708.2977230846917,1248.3297696620407,0,0.0013870641,0.0008322385256178677,0,0,Agbo la mele nye fexexe ɖem fia o eye nyemate ŋu aʋu ayi afɔɖeɖe si kplɔe ɖo me o. Esia le nye mɔzɔzɔ ƒe ɖoɖowo hehe ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,NO
508,2024-11-21 05:15:00,Thursday,05:15,5,84.70961922064957,152,19.761162950833334,1.2145034206596588,0.008528876114286,200,0,0.0846456692913385,68.27074149392034,304,2,399.54368447311623,1206.996963630418,1652.4038505451135,0,0.0013870641,0.0008322385256178677,0,0,The system is not updating my payment status even though the money has left my account. I have been trying for the past two hours without success.,en,NO
509,2024-11-22 10:52:52,Friday,10:52,10,30.0,172,29.631265415277777,0.8099552841785043,0.0121238707484828,200,0,0.0844793713163064,65.16436333634093,228,0,356.3536093934527,784.4203239037915,1947.2486600102463,0,0.0013870641,0.4008322385256179,0,0,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. I am doing this from Accra using a stable internet connection.",en,YES
510,2024-11-22 20:49:14,Friday,20:49,20,96.6716712621036,164,9.9394545775,2.4146194152674063,0.0111552951819612,200,1,0.0862745098039215,78.71227501563183,399,2,370.9754537400271,767.2469750710524,1578.104677777029,0,0.0013870641,0.4008322385256179,0,0,The portal is not reflecting my payment and I cannot move to the next step. This is delaying my travel plans and I need urgent help.,en,YES
511,2024-11-24 05:00:40,Sunday,05:00,5,158.48461152349805,174,32.190336965,0.745565354786276,0.0130267221160041,200,0,0.086105675146771,91.95428712031368,236,2,384.2636583914438,1379.2490430777848,1536.3992885296898,0,0.0013870641,0.4008322385256179,0,0,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. This is delaying my travel plans and I need urgent help.",en,YES
512,2024-11-26 18:04:23,Tuesday,18:04,18,143.093128051193,151,61.06211896972222,0.3930423707028649,0.0030815146494616,200,0,0.0859375,83.76406225810325,453,1,235.2339700785489,662.4791533769035,1001.498488400414,0,0.0013870641,0.4008322385256179,0,0,I have been debited by my bank but the payment is not showing on the passport portal. I have been trying for the past two hours without success.,en,YES
513,2024-11-26 23:18:44,Tuesday,23:18,23,117.24703579667566,161,5.239176991666667,4.580872155717193,0.0129307019756146,200,0,0.0857699805068226,73.32665398305895,390,3,224.26923944911815,564.3929464662364,2206.440195665671,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Eyi retwentwɛn m’akwantu nhyehyɛe ase na mihia mmoa ntɛm ara.,ak,YES
514,2024-11-27 02:38:47,Wednesday,02:38,2,124.21949006986814,158,3.3339879347222223,7.198586338615412,0.0036530323748754,200,0,0.0856031128404669,88.67518174170664,237,3,208.51562314301873,769.1864401716872,2334.0064180321724,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
515,2024-11-27 06:23:38,Wednesday,06:23,6,100.8890060098608,168,3.747570021666667,6.404149852102408,0.0150104796139349,204,0,0.0854368932038835,86.10650118167491,473,1,357.52922782703064,1106.9454128382038,2454.1952943187484,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Eyi fii ase sii anɔpa yi.,ak,YES
516,2024-11-27 17:16:03,Wednesday,17:16,17,132.16656088406245,148,10.873771515555555,2.2071458799430004,0.0067817522652536,200,0,0.0852713178294573,65.41620948406656,321,2,319.8879655712962,623.0878534032705,2078.9070776038234,0,0.0013870641,0.4008322385256179,0,0,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
517,2024-11-28 19:43:51,Thursday,19:43,19,151.80573978182153,149,26.46329315611111,0.9069166055192088,0.014197908667629,200,0,0.0851063829787234,87.0552329746076,166,1,209.04299562071932,971.5946722767936,1823.1884685548268,0,0.0013870641,0.4008322385256179,0,0,Agbo la mele nye fexexe ɖem fia o eye nyemate ŋu aʋu ayi afɔɖeɖe si kplɔe ɖo me o. Mele agbagba dzem gaƒoƒo eve siwo va yi evɔ medze edzi o.,ew,YES
518,2024-11-29 09:33:54,Friday,09:33,9,68.44396244063346,155,13.834003682777778,1.734855689671246,0.0009573119781221,200,0,0.0849420849420849,73.1142224454394,372,4,244.24845730261373,1127.33711042532,1403.926779713064,0,0.0013870641,0.4008322385256179,0,0,Nye gadzraɖoƒea xɔ ga le asinye gake ga si woxe la mele dzedzem le mɔzɔgbalẽa ƒe nyatakakadzraɖoƒea o. Mete kɔmpiuta bubu zazã kpɔ gɔ̃ hã kpɔ gake naneke metrɔ o.,ew,YES
519,2024-11-29 20:29:46,Friday,20:29,20,187.0720412987599,217,10.931264980277778,2.1955372999649057,0.162873984779861,404,1,0.0867052023121387,60.66786409731715,443,7,920.4598328874768,4405.838827225326,6160.429755687163,1,0.99227977,0.9953679084777832,1,1,"Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Na mfomso ho mmara biara nni hɔ a emu da hɔ, na mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
520,2024-11-29 23:59:19,Friday,23:59,23,157.63522048341335,145,3.492357519444444,6.872148646401433,0.0141006904452666,200,0,0.0865384615384615,71.11093267290101,459,1,282.0350143184384,729.8695912022544,1884.6292817981584,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Eyi fii ase sii anɔpa yi.,ak,YES
521,2024-11-30 01:43:13,Saturday,01:43,1,110.47148988628206,158,1.7316737869444443,10.0,0.0045374103266298,200,0,0.0863723608445297,77.65165471812875,368,4,372.18193213792864,1317.3463233827897,2021.731108495669,0,0.0013870641,0.4008322385256179,0,0,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me akwammisa krataa no da so ara kyerɛ ‘akatua a ɛda so ara wɔ hɔ’. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.",ak,YES
522,2024-11-30 22:11:33,Saturday,22:11,22,149.52452142422044,162,20.472395100555556,1.1723103174844802,0.0159057408959444,200,0,0.0862068965517241,76.47143403083629,383,3,245.1415332368041,734.9062611312386,2023.6092429329765,0,0.0013870641,0.4008322385256179,0,0,"Woɖe ga si woxe la le nye MOMO gakɔnta me, ke hã nye dɔbiagbalẽvia gakpɔtɔ ɖea ‘fexexe si le edzi yim’ fiana. Medze agbagba be mazã web-browser vovovowo gake nya la gakpɔtɔ li.",ew,YES
523,2024-12-01 19:03:16,Sunday,19:03,19,223.51290555653935,168,20.861971123333333,1.1504186185531098,0.0126155946620986,200,0,0.0860420650095602,72.79995708310412,397,4,377.13100762512806,1176.7665412396404,2267.877693635772,0,0.0013870641,0.4008322385256179,0,0,"Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Ofainɛ, ye obua mi koni matsu enɛ he nii koni maya nɔ matsu mi nibimɔ lɛ he nii.",ga,YES
524,2024-12-02 06:05:58,Monday,06:05,6,121.34800224545876,150,11.04498621027778,2.1729316400293093,0.0117512354429959,200,0,0.0858778625954198,69.64989469958988,201,0,260.3418900799474,930.6735714824551,1014.5088082703788,0,0.0013870641,0.4008322385256179,0,0,"Me nsa kaa amanneɛbɔ a edi mu a ɛfa sikatua ho nanso portal no ka sɛ minnya ntuaa ka. Mesrɛ wo, hwɛ fi wo nkyɛn sɛ nhyehyɛe ho asɛm bi wɔ hɔ a.",ak,YES
525,2024-12-03 11:57:08,Tuesday,11:57,11,138.76574675018634,188,29.85277808416667,0.8039452788056979,0.0070709770840867,200,0,0.0857142857142857,85.58023132033857,164,1,336.59316869808845,614.6812423786702,1330.3704106470575,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
526,2024-12-03 13:07:46,Tuesday,13:07,13,99.16800207185128,160,1.1770387361111112,10.0,0.0096490294076223,200,0,0.085551330798479,91.73296416084276,473,1,382.563579996264,1214.2634628218486,1998.3010002550209,0,0.0013870641,0.4008322385256179,0,0,"Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Na mfomso koodu biara nni hɔ a emu da hɔ, a ɛyɛ generic fail message ara kwa.",ak,YES
527,2024-12-03 13:36:37,Tuesday,13:36,13,131.34379069107175,134,0.4810244366666666,10.0,0.011946986019557,204,0,0.0853889943074003,86.00037267133165,261,3,376.89392599081657,717.7626185490178,2342.7186052368515,0,0.0013870641,0.4008322385256179,0,0,Nuɖoanyia mele nye fexexe ƒe nɔnɔme ɖɔlim o togbɔ be ga la gblẽ nye gakɔnta ɖi hã. Mele agbagba dzem gaƒoƒo eve siwo va yi evɔ medze edzi o.,ew,YES
528,2024-12-04 13:26:00,Wednesday,13:26,13,141.10950687438063,144,23.822867554166667,1.0074353956521225,0.0094492422782978,200,0,0.0852272727272727,72.99029812713161,333,2,164.23821682392028,676.6234260245915,2028.0081728820344,0,0.0013870641,0.4008322385256179,0,0,"Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu no de. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
529,2024-12-04 14:13:03,Wednesday,14:13,14,131.81948190945482,161,0.7841679041666666,10.0,0.0139662664788112,200,0,0.0850661625708884,71.6098419581276,156,4,201.42607374414249,858.3229285893832,1620.23693724052,0,0.0013870641,0.4008322385256179,0,0,Nye gadzraɖoƒea de ga nam gake ga si woxe la mele dzedzem le mɔzɔgbalẽa ƒe nyatakakadzraɖoƒea o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖo aɖe li.,ew,YES
